"gene","gene_name","zscore","effect_size","pvalue","var_g","pred_perf_r2","pred_perf_pval","pred_perf_qval","n_snps_used","n_snps_in_cov","n_snps_in_model","fdr"
"ENSG00000244731.7","C4A",-3.43847681388127,-0.0304838610783512,0.000584996632446366,0.0336309598438089,0.173959246455607,3.15814905691421e-09,NA,48,52,52,0.0195914979591098
"ENSG00000127952.16","STYXL1",3.43300259114983,0.0285136762767902,0.000596936393122674,0.0477655352599631,0.23895230781581,1.8821185423132e-11,NA,20,20,20,0.0198580840112143
"ENSG00000232677.6","LINC00665",-3.43020139617028,-0.0237079943284486,0.000603133406313537,0.0724010509215677,0.360189942668935,1.13087132065977e-18,NA,46,46,46,0.0198861704986917
"ENSG00000113593.11","PPWD1",-3.42884499531626,-0.0393780996256868,0.000606155605691368,0.0251445276428869,0.161919668715831,5.65484713208792e-08,NA,55,55,55,0.0198861704986917
"ENSG00000054282.15","SDCCAG8",-3.42724606174952,-0.086242057925396,0.000609736289839645,0.00591695727847514,0.0992031235864573,4.13024220875584e-05,NA,11,11,11,0.0198861704986917
"ENSG00000160200.17","CBS",-3.42405320891416,-0.0155867280571446,0.000616945400510496,0.169094140213325,0.379782790335216,5.21004027345727e-20,NA,42,43,43,0.0199570514418589
"ENSG00000271860.6","RP11-436D23.1",-3.42271089553833,-0.38137053263766,0.000619999811948295,0.000233318969692993,0.035539737619698,0.0167855403570503,NA,1,1,1,0.0199570514418589
"ENSG00000006282.20","SPATA20",3.42100239828966,0.0175002098640861,0.000623907820627253,0.131683037387599,0.591664202041504,2.35643912530237e-38,NA,17,17,17,0.0199570514418589
"ENSG00000146243.13","IRAK1BP1",-3.40819610901674,-0.0552889296791413,0.000653938789144316,0.0127640347334763,0.118057107936136,5.0210462181787e-06,NA,38,38,38,0.0206181919400013
"ENSG00000128891.15","C15orf57",3.40787673260481,0.0223985770979901,0.000654704632942802,0.0816315216203613,0.368214259518489,6.4083699662598e-19,NA,29,29,29,0.0206181919400013
"ENSG00000028277.21","POU2F2",3.40607098288804,0.123728740422723,0.000659050415270543,0.00276918394528806,0.0275767229276063,0.0355894355402905,NA,26,28,28,0.0206181919400013
"ENSG00000169026.12","MFSD7",-3.40522138623132,-0.230393918065586,0.000661104350781605,0.000961369294972183,0.0560186744882619,0.00262924871055542,NA,2,2,2,0.0206181919400013
"ENSG00000148798.10","INA",3.38639289101831,0.195210254860853,0.000708179151764243,0.00102334679984028,0.084503579613975,0.000178970939779423,NA,24,24,24,0.0219491550764197
"ENSG00000173599.13","PC",-3.38404913679654,-0.175477555898756,0.000714252194026354,0.00161428377691488,0.0262552280705828,0.0373127175404396,NA,10,10,10,0.0219899086686016
"ENSG00000051180.16","RAD51",3.381835276524,0.0593499250329384,0.000720033067514901,0.0116645827125637,0.0530721841936297,0.00298406542268664,NA,14,14,14,0.0219899086686016
"ENSG00000184232.8","OAF",-3.38081401357641,-0.0836612746997804,0.000722714433196525,0.00680703562622856,0.0432827741825498,0.00808924882542588,NA,8,8,8,0.0219899086686016
"ENSG00000197969.11","VPS13A",3.37276536519212,0.0826202904499437,0.000744173384674558,0.00490029424505108,0.0855103153502435,0.000135908889821001,NA,20,20,20,0.0222151764478692
"ENSG00000163430.11","FSTL1",-3.3724529760519,-0.163640340551014,0.000745018072662874,0.00134179699625852,0.0911120805599984,9.94948226201739e-05,NA,2,2,2,0.0222151764478692
"ENSG00000167535.7","CACNB3",3.37203916851156,0.0740730711697144,0.000746138363046374,0.00797890333554388,0.225833282016645,1.26527501262538e-10,NA,13,13,13,0.0222151764478692
"ENSG00000272479.1","RP11-301G7.1",3.37138013406563,0.0818375713673699,0.000747925780208824,0.0059185240902652,0.0839668647372308,0.000158678329100715,NA,9,9,9,0.0222151764478692
"ENSG00000168803.14","ADAL",-3.36810868718816,-0.0201465883667515,0.000756857528962386,0.106932330622845,0.467014724902328,3.50609552031087e-26,NA,32,32,32,0.0223474501155166
"ENSG00000150316.11","CWC15",3.34282182180738,0.0626530040907737,0.000829311306177507,0.010673258591444,0.102978996993409,3.10580617092282e-05,NA,24,24,24,0.0243427259872104
"ENSG00000204219.9","TCEA3",-3.32432547129117,-0.0394123284639367,0.000886326904715217,0.0271431977829257,0.200530438802504,9.96065763520813e-10,NA,27,27,27,0.0258641593832101
"ENSG00000001629.9","ANKIB1",3.32128888007793,0.393563333018738,0.000896027425717002,0.000246711955943167,0.0271811910913305,0.0333691074846006,NA,18,18,18,0.0259952142693479
"ENSG00000172244.8","C5orf34",-3.31446051777018,-0.086387692845701,0.000918201459984766,0.00481576196482923,0.0916565290018737,0.000100822893676981,NA,12,12,12,0.0264845392215259
"ENSG00000154328.15","NEIL2",3.30838111077259,0.0314813527058632,0.000938370172658958,0.0411109997179086,0.190004412049779,3.27515931493331e-09,NA,46,46,46,0.0268034241333902
"ENSG00000274265.4","CH17-189H20.1",3.30789518356323,0.977017279889705,0.00093999984435737,3.58273433206085e-05,0.0993795070629552,3.80412236055988e-05,NA,1,6,6,0.0268034241333902
"ENSG00000186300.11","ZNF555",-3.30159018387434,-0.0539053393712022,0.000961384233509756,0.0133222358819362,0.0555564275309229,0.00271767690751075,NA,25,25,25,0.0272574279841687
"ENSG00000188738.14","FSIP2",3.29730122444778,0.041765644153947,0.000976187452731707,0.0234709283343019,0.035388418494869,0.0158956255715603,NA,27,28,28,0.0275207649103459
"ENSG00000188162.10","OTOG",-3.29373461185002,-0.0764188704383218,0.000988657957923122,0.0109999804234219,0.0497457542387643,0.00385391449429803,NA,11,12,12,0.0277157483709909
"ENSG00000159069.13","FBXW5",-3.29071675012091,-0.0889053797421707,0.000999324812563924,0.00457188082407207,0.058385541841441,0.0017553127878843,NA,30,30,30,0.0278582727077876
"ENSG00000160117.14","ANKLE1",3.27999025046119,0.0327412584454511,0.00103810673995112,0.0353354739629451,0.0845287988618249,0.00015860190470576,NA,33,33,33,0.0287786257353116
"ENSG00000135956.8","TMEM127",3.27543369579246,0.117457830100103,0.00105499875872876,0.00288702313585227,0.0358452949898336,0.0144839374114936,NA,6,6,6,0.0290853248953399
"ENSG00000006459.10","KDM7A",3.27037311605707,0.0533858696070408,0.00107405714037386,0.0113753563170744,0.118807835759195,5.90502143862378e-06,NA,13,13,13,0.0293884035623608
"ENSG00000063978.15","RNF4",-3.26939662412695,-0.048001155583583,0.00107777111260762,0.0156321353824143,0.0796793747160297,0.000238461438174805,NA,55,62,62,0.0293884035623608
"ENSG00000136247.14","ZDHHC4",-3.26283583380803,-0.1092154135118,0.00110303395726037,0.00337465744275234,0.0286819496128814,0.0301331838196862,NA,8,8,8,0.0299138013409198
"ENSG00000100612.13","DHRS7",-3.25283646602794,-0.0859093391199682,0.00114259234124246,0.00527599070432326,0.0615293449495259,0.00140938857419107,NA,24,24,24,0.0308191123394588
"ENSG00000181754.6","AMIGO1",-3.24743639612893,-0.064550301762435,0.00116449688370168,0.00877858141608193,0.140715380748576,8.81386211964346e-07,NA,37,37,37,0.0312410723100612
"ENSG00000078967.12","UBE2D4",-3.22646127177565,-0.11552153789639,0.00125331192000142,0.0028575173091087,0.0378573361908658,0.0122943484156857,NA,15,15,15,0.0333842841931127
"ENSG00000123179.13","EBPL",-3.22544622573634,-0.0235199261693584,0.00125776461489082,0.0730850459265485,0.364769575909809,1.92422568998607e-19,NA,52,53,53,0.0333842841931127
"ENSG00000167077.12","MEI1",3.21822272696629,0.0685402794377602,0.00128987614159864,0.00740565837284735,0.0393378548265804,0.0114158279083513,NA,8,8,8,0.0340554600348001
"ENSG00000182179.12","UBA7",3.21500480026131,0.179786110780382,0.00130442340914708,0.00113293470805985,0.0561684520952147,0.00252784472025412,NA,32,32,32,0.0341080777530131
"ENSG00000182134.15","TDRKH",-3.21475925268308,-0.0382381190459023,0.00130553964946403,0.0288461355680542,0.190608975309326,4.81594006079828e-09,NA,31,31,31,0.0341080777530131
"ENSG00000004534.14","RBM6",3.20498643345684,0.0354542977536926,0.00135068846736279,0.0292804579599367,0.28416004869027,1.41792430387241e-14,NA,46,46,46,0.0351038304798975
"ENSG00000187486.5","KCNJ11",3.19847034105531,0.1048568907541,0.00138158743678101,0.00355856298847783,0.0797141556427321,0.000214117850109911,NA,5,5,5,0.0357208358007111
"ENSG00000159461.14","AMFR",3.18695920295054,0.0768878463420718,0.00143777053527206,0.00534991750407262,0.109217856730141,9.01189587070552e-06,NA,9,9,9,0.0367435867329214
"ENSG00000223865.10","HLA-DPB1",3.18656787434181,0.041972624938852,0.00143971702073301,0.0192368004020061,0.127312849349899,2.45698830874837e-06,NA,33,33,33,0.0367435867329214
"ENSG00000271947.1","RP11-439M11.1",3.18412018911664,0.0276345899079171,0.00145194712752006,0.0549245661599645,0.379144014302512,4.12005403205511e-19,NA,32,33,33,0.0367435867329214
"ENSG00000176473.13","WDR25",-3.18319627664231,-0.0227949939037897,0.00145658839012707,0.067295747265275,0.247123942167103,9.10663630142513e-12,NA,85,85,85,0.0367435867329214
"ENSG00000269978.1","RP11-338N10.3",-3.18292336767811,-0.0357705560023151,0.00145796195854077,0.027268703168757,0.0701871395480216,0.00063844246927165,NA,22,22,22,0.0367435867329214
"ENSG00000159210.9","SNF8",3.1803028455419,0.042756593861585,0.00147121211211776,0.0183359862102534,0.192962067586642,3.01341716151545e-09,NA,21,21,21,0.0368911981882795
"ENSG00000100034.13","PPM1F",3.17395421528183,0.0767687375305193,0.00150377409478344,0.00661322371090618,0.109143122976938,1.29250498864008e-05,NA,7,7,7,0.0375191636648468
"ENSG00000154319.14","FAM167A",-3.1595712779423,-0.0218368432768429,0.00158001447109149,0.0706987169321453,0.211369975223531,5.29890693453282e-10,NA,112,112,112,0.0390117133807193
"ENSG00000136270.13","TBRG4",-3.15898388483279,-0.0650526170274454,0.00158320244522291,0.00794508345207473,0.0748236807020262,0.000447565685833538,NA,36,36,36,0.0390117133807193
"ENSG00000165626.16","BEND7",-3.15827647258418,-0.0961827005926029,0.00158704966258237,0.00394573829573551,0.0932957290102097,7.05991212319001e-05,NA,19,19,19,0.0390117133807193
"ENSG00000110944.8","IL23A",3.15613717943566,0.0236724405337913,0.0015987365050711,0.0909850928805524,0.0764941286660124,0.000147906369076948,NA,66,66,66,0.0391063488250235
"ENSG00000134697.12","GNL2",3.1515144664395,0.0372883669047977,0.00162426116377658,0.0237897711686339,0.142909459214434,6.13303489986175e-07,NA,47,47,47,0.0394186536692265
"ENSG00000167094.15","TTC16",3.14923129736819,0.0602495561810087,0.00163700573811263,0.0100149823943161,0.0368607016615333,0.014094131716034,NA,47,47,47,0.0394186536692265
"ENSG00000183098.10","GPC6",3.14922597375181,0.0375175228447204,0.00163703556160062,0.0244993169189919,0.169366339307739,4.32742883471112e-08,NA,14,14,14,0.0394186536692265
"ENSG00000113805.8","CNTN3",-3.14814490536925,-0.0595141486829446,0.00164310219703389,0.00869093130641238,0.0526113076297097,0.00309745743322531,NA,80,84,84,0.0394186536692265
"ENSG00000243244.5","STON1",-3.14304360837205,-0.0193305181638895,0.00167200928366057,0.110244663142678,0.487294580593811,5.43254449627315e-27,NA,67,67,67,0.0399202216529485
"ENSG00000173917.10","HOXB2",3.13577537772452,0.0589132449682613,0.00171400427348907,0.0120230301420821,0.0313869326170411,0.0260571786583773,NA,35,35,35,0.0406038847252196
"ENSG00000008382.15","MPND",-3.13527722431127,-0.16513710363445,0.00171691777094616,0.00133637413738005,0.0437249246713443,0.0069873430800831,NA,4,4,4,0.0406038847252196
"ENSG00000178796.12","RIIAD1",3.12906325683893,0.036357395691296,0.00175364551615948,0.0273746087416966,0.178078078314181,8.21645544260415e-09,NA,25,25,25,0.0412768449322444
"ENSG00000254880.1","PKNOX2-AS1",-3.11983006341506,-0.128863483113682,0.0018095540234586,0.00210429120415791,0.0245400056451409,0.0452311591528521,NA,2,2,2,0.0423928383899456
"ENSG00000137731.13","FXYD2",3.1124822176622,0.0765958842432082,0.001855211900754,0.00746220716006704,0.0249204706479065,0.0390380166576493,NA,10,10,10,0.0432593803026283
"ENSG00000160796.16","NBEAL2",-3.1055262331398,-0.0662164342880033,0.0018994077171071,0.00870697336206154,0.0942439117438375,6.48352704623063e-05,NA,20,20,20,0.0440839279458811
"ENSG00000275765.5","RP11-54C4.3",3.10287896436348,0.0280799962898311,0.00191648002994649,0.0386106013923562,0.238717567835546,2.25126310096678e-11,NA,51,52,52,0.0442742377288564
"ENSG00000083845.8","RPS5",-3.10150206030132,-0.169534415134795,0.00192541532496028,0.00115509484536579,0.0559050967169446,0.00216906156955069,NA,6,6,6,0.0442756795924046
"ENSG00000131351.14","HAUS8",-3.09283535751101,-0.0334848594599305,0.00198254091792302,0.0298104841025725,0.0593692618213576,0.00144117067305149,NA,23,23,23,0.04538017972677
"ENSG00000165985.9","C1QL3",3.09017301172624,0.0289738864178347,0.00200039933603625,0.0471944690654059,0.0894296125126804,0.000100557806788801,NA,24,24,24,0.045532329671547
"ENSG00000100376.11","FAM118A",3.0881609113984,0.0124924087194524,0.00201399387581088,0.209874358247056,0.532779980184866,6.58594673211044e-33,NA,47,47,47,0.045532329671547
"ENSG00000182541.17","LIMK2",-3.08624741045732,-0.125246939414617,0.00202700084076748,0.00187412941940798,0.104762079263881,2.32863963641123e-05,NA,43,43,43,0.045532329671547
"ENSG00000008838.19","MED24",-3.0835831629597,-0.0464471628506023,0.00204523938072072,0.0200201043075628,0.0645061663279236,0.00101431982768633,NA,38,38,38,0.045532329671547
"ENSG00000186523.14","FAM86B1",3.08356564295945,0.0432217502063164,0.00204535981346723,0.0158206887992225,0.0861829019407017,0.00016309843355428,NA,8,9,9,0.045532329671547
"ENSG00000134453.15","RBM17",-3.0816177883407,-0.196955755478757,0.00205879004162658,0.000878595376014341,0.045580004183035,0.0063919328286738,NA,6,6,6,0.045532329671547
"ENSG00000155085.15","AK9",3.08129359893335,0.018644890420731,0.00206103312634328,0.0831184863314592,0.277572208803579,4.01639607283587e-14,NA,116,116,116,0.045532329671547
"ENSG00000198156.10","NPIPB6",3.08112714916526,0.0459414973148449,0.00206218567249892,0.0177353244993532,0.121495586160638,3.03819467228839e-06,NA,19,19,19,0.045532329671547
"ENSG00000164308.16","ERAP2",3.07957393786921,0.00928135150097304,0.00207296909105821,0.383013027656059,0.687349726007723,3.14784500988914e-50,NA,58,60,60,0.0455687919135703
"ENSG00000099999.14","RNF215",-3.07682658674242,-0.0440301510198078,0.00209216976510896,0.0172792573791193,0.0699173100282128,0.000693882054552317,NA,37,37,37,0.0457891540697093
"ENSG00000183346.6","C10orf107",3.07512277574631,0.049177187641059,0.00210415915801593,0.0126557280000403,0.240245065248236,3.90857386412609e-12,NA,8,8,8,0.0458504550152816
"ENSG00000149743.13","TRPT1",-3.0721061933689,-0.0419807250263866,0.00212554092730853,0.0198546706295622,0.255025993109248,1.25619870268838e-12,NA,17,18,18,0.0461149966403024
"ENSG00000176840.11","MIR7-3HG",3.05313656421209,0.0656860842656446,0.00226462852612764,0.00849426109376161,0.078360138989108,0.000211039604767245,NA,15,15,15,0.0484455816725169
"ENSG00000169203.16","NPIPB12",3.05283779197071,0.0739065184044177,0.0022668843716838,0.00701570479725534,0.0801974624532535,0.000214788457814067,NA,6,6,6,0.0484455816725169
"ENSG00000163040.14","CCDC74A",-3.04949609136725,-0.060919431376108,0.00229225615795343,0.00949645804069946,0.0411003612816796,0.009659456663651,NA,31,35,35,0.0484455816725169
"ENSG00000188385.11","JAKMIP3",-3.04938099235078,-0.0165466640546228,0.0022931346606625,0.13231230746797,0.392065368810463,1.47700135710792e-20,NA,81,82,82,0.0484455816725169
"ENSG00000164078.12","MST1R",-3.04916921841955,-0.0492635126320993,0.00229475184839361,0.014796799722057,0.0405404610885027,0.0089574171590347,NA,36,36,36,0.0484455816725169
"ENSG00000106392.10","C1GALT1",3.04882322016993,0.0252338089339171,0.00229739627281679,0.0608093405910883,0.372061736110892,1.54065237480638e-19,NA,18,18,18,0.0484455816725169
"ENSG00000106049.8","HIBADH",-3.04836242432179,-0.0718116092187693,0.00230092241610952,0.00692942989030712,0.0698935245141785,0.000746688798453827,NA,54,54,54,0.0484455816725169
"ENSG00000248184.1","RP11-231C18.1",3.04578590154649,0.0493034875835839,0.00232073022937169,0.0134897191095438,0.0948362400610174,3.7989446387071e-05,NA,7,7,7,0.0486573270780031
"ENSG00000170955.9","PRKCDBP",3.04411291892885,0.0475522280907764,0.00233367529221127,0.0138385001559828,0.162261575535156,1.01628186187831e-07,NA,11,11,11,0.048724015515206
"ENSG00000184840.11","TMED9",3.04242449427089,0.133811007721385,0.00234680685409419,0.00186180304363772,0.0839958066374086,0.000153360707541435,NA,7,7,7,0.0487732902722005
"ENSG00000183527.11","PSMG1",3.04130079787339,0.062295070855326,0.00235558375863734,0.00757933918853176,0.143463026678045,2.25499558700658e-07,NA,12,12,12,0.0487732902722005
"ENSG00000165282.13","PIGO",3.03727220672575,0.0931625466885797,0.00238729765635997,0.0037355544895998,0.0726255322475911,0.000460554875239647,NA,5,5,5,0.0492256830794886
"ENSG00000169105.7","CHST14",-3.01875716031117,-0.148173942301102,0.00253813889168803,0.00154376599089613,0.0345629081809111,0.0183097381825757,NA,24,24,24,0.0514823839332341
"ENSG00000090382.6","LYZ",3.01743298739933,0.0456740577819658,0.00254925398150869,0.0172408586457517,0.124773577134165,3.64370034013354e-06,NA,14,14,14,0.0514823839332341
"ENSG00000100604.12","CHGA",3.01715297093046,0.141294247499561,0.00255161013080326,0.00188740308905054,0.0895864986329087,7.40658284776496e-05,NA,6,6,6,0.0514823839332341
"ENSG00000119715.14","ESRRB",3.01652631829081,0.0275053267533098,0.00255689020654491,0.0437500123650017,0.0814876281445989,0.000228841840410881,NA,53,54,54,0.0514823839332341
"ENSG00000204740.10","MALRD1",-3.01529969046786,-0.0205319719983321,0.00256725451066155,0.0771310820147921,0.233300997352859,2.93174635248511e-11,NA,52,53,53,0.0514823839332341
"ENSG00000214530.8","STARD10",-3.01494684104975,-0.0237981975289242,0.00257024299373025,0.0532698087598708,0.362015506611955,1.61135821849367e-18,NA,41,41,41,0.0514823839332341
"ENSG00000253731.2","PCDHGA6",-3.01347999497258,-0.0271615579091509,0.00258270068190849,0.0416357383239213,0.0982439742053683,5.36344593163793e-05,NA,47,47,47,0.0514823839332341
"ENSG00000151012.13","SLC7A11",-3.01335725355505,-0.0966555140944788,0.00258374560427873,0.00408839070331265,0.0683940828368342,0.000790022637060192,NA,24,24,24,0.0514823839332341
"ENSG00000178498.15","DTX3",-3.01093653832362,-0.0770730421840251,0.00260443279044426,0.0062435540510034,0.0759130332889237,0.000366474952791498,NA,21,21,21,0.0514823839332341
"ENSG00000233276.3","GPX1",-3.01054987987625,-0.0511339948843321,0.00260775112527604,0.0122938144347631,0.242771312010293,1.03366274182674e-11,NA,43,43,43,0.0514823839332341
"ENSG00000122756.14","CNTFR",3.0102614367168,0.086405216088685,0.00261022908519203,0.00430161076178615,0.0287173499445626,0.0324049782462555,NA,13,13,13,0.0514823839332341
"ENSG00000170634.12","ACYP2",-2.99732914448677,-0.0889173756163754,0.00272356478565755,0.00362741839651845,0.0939489507427372,5.41539243238142e-05,NA,18,18,18,0.0532867698223122
"ENSG00000175287.18","PHYHD1",2.99696513745642,0.0535753242882353,0.00272681895282602,0.0121389532805795,0.257146751520525,2.53314020138644e-13,NA,24,24,24,0.0532867698223122
